"","ServiceCode","ServiceURL","FullSiteCode","FullVariableCode","BeginDateTime","EndDateTime","SiteName","Latitude","Longitude","DataType","ValueType","SampleMedium","TimeUnits","TimeSupport"
"60201","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:906","CHMI-H:VODSTAV",2011-01-12,2015-08-10,"Libomyšl",49.871223449707,14.0045471191406,"Average","Field Observation","Water","hour",1
"60202","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:919","CHMI-H:VODSTAV",2011-01-12,2015-08-10,"Vícenice",49.4458274841309,13.297212600708,"Average","Field Observation","Water","hour",1
"60203","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:920","CHMI-H:VODSTAV",2011-01-12,2015-08-10,"Dolany",49.4451293945312,13.2456932067871,"Average","Field Observation","Water","hour",1
"60204","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:921","CHMI-H:VODSTAV",2011-01-12,2015-08-10,"Preštice",49.5699157714844,13.330906867981,"Average","Field Observation","Water","hour",1
"60205","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:917","CHMI-H:VODSTAV",2011-01-12,2015-08-10,"Vrhavec",49.3486289978027,13.2988634109497,"Average","Field Observation","Water","hour",1
"60206","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:918","CHMI-H:VODSTAV",2011-01-12,2015-08-10,"Klatovy",49.3882217407227,13.2972478866577,"Average","Field Observation","Water","hour",1
"60207","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:916","CHMI-H:VODSTAV",2011-01-12,2015-08-10,"Janovice nad Úhlavou",49.3413276672363,13.2121887207031,"Average","Field Observation","Water","hour",1
"60208","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:914","CHMI-H:VODSTAV",2011-01-12,2015-08-10,"Šitbor",49.5031242370605,12.7822151184082,"Average","Field Observation","Water","hour",1
"60209","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:915","CHMI-H:VODSTAV",2011-01-12,2015-08-10,"Alžbetín",49.1219444274902,13.2080564498901,"Average","Field Observation","Water","hour",1
"60210","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:912","CHMI-H:VODSTAV",2011-01-12,2015-08-10,"Újezdec",49.5158920288086,13.1978464126587,"Average","Field Observation","Water","hour",1
"60211","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:913","CHMI-H:VODSTAV",2011-01-12,2015-08-10,"Klencí",49.4417343139648,12.8400592803955,"Average","Field Observation","Water","hour",1
"60212","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:910","CHMI-H:VODSTAV",2011-01-12,2015-08-10,"Chotenov",49.9346046447754,12.7098693847656,"Average","Field Observation","Water","hour",1
"60213","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:911","CHMI-H:VODSTAV",2011-01-12,2015-08-10,"Kocov",49.8042907714844,12.7371244430542,"Average","Field Observation","Water","hour",1
"60214","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:909","CHMI-H:VODSTAV",2011-01-12,2015-08-10,"Nevren",49.8228912353516,13.2788391113281,"Average","Field Observation","Water","hour",1
"60215","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:839","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Rosice",49.9144439697266,15.9491662979126,"Average","Field Observation","Water","hour",1
"60216","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:838","CHMI-H:VODSTAV",2011-01-09,2014-12-28,"Luže",49.8872222900391,16.026388168335,"Average","Field Observation","Water","hour",1
"60217","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:837","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Barchov",49.9966659545898,15.6824998855591,"Average","Field Observation","Water","hour",1
"60218","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:836","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Sendražice",50.2972221374512,15.8197221755981,"Average","Field Observation","Water","hour",1
"60219","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:835","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Sovenice",50.5619430541992,14.9886112213135,"Average","Field Observation","Water","hour",1
"60220","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:834","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Pelešany",50.5711097717285,15.1708335876465,"Average","Field Observation","Water","hour",1
"60221","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:832","CHMI-H:VODSTAV",2011-01-09,2015-07-07,"Jizerka",50.8238906860352,15.335277557373,"Average","Field Observation","Water","hour",1
"60222","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:833","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Bohunovsko",50.6549987792969,15.3277778625488,"Average","Field Observation","Water","hour",1
"60223","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:831","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Chrastava",50.8194427490234,14.9713888168335,"Average","Field Observation","Water","hour",1
"60224","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:830","CHMI-H:VODSTAV",2011-01-11,2014-12-28,"Prosec nad Nisou",50.7244453430176,15.1322221755981,"Average","Field Observation","Water","hour",1
"60225","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:829","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Višnová",50.9558334350586,15.0286111831665,"Average","Field Observation","Water","hour",1
"60226","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:828","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Frýdlant - Rásnice",50.9483337402344,15.1697225570679,"Average","Field Observation","Water","hour",1
"60227","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:812","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Cvikov",50.776668548584,14.6366662979126,"Average","Field Observation","Water","hour",1
"60228","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:818","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Hrensko",50.8872222900391,14.2358331680298,"Average","Field Observation","Water","hour",1
"60229","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:817","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Hrensko",50.8786125183105,14.2516670227051,"Average","Field Observation","Water","hour",1
"60230","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:816","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Všemily",50.8394432067871,14.3783330917358,"Average","Field Observation","Water","hour",1
"60231","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:815","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Rumburk",50.948055267334,14.5708332061768,"Average","Field Observation","Water","hour",1
"60232","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:814","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Decín - Breziny",50.7622222900391,14.2419443130493,"Average","Field Observation","Water","hour",1
"60233","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:813","CHMI-H:VODSTAV",2011-01-10,2015-08-10,"Stružnice",50.6919441223145,14.4694442749023,"Average","Field Observation","Water","hour",1
"60234","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:810","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Jílové",50.7619438171387,14.1041669845581,"Average","Field Observation","Water","hour",1
"60235","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:840","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Skuhrov",50.2277793884277,16.2900009155273,"Average","Field Observation","Water","hour",1
"60236","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:809","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Kryštofovy Hamry",50.4986114501953,13.1358337402344,"Average","Field Observation","Water","hour",1
"60237","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:808","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Cerný Potok",50.4897232055664,13.0791664123535,"Average","Field Observation","Water","hour",1
"60238","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:806","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Šindelová",50.3166656494141,12.5980558395386,"Average","Field Observation","Water","hour",1
"60239","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:807","CHMI-H:VODSTAV",2011-01-09,2015-08-10,"Chaloupky",50.3747215270996,12.6661109924316,"Average","Field Observation","Water","hour",1
"60240","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:800","CHMI-H:VODSTAV",2010-05-30,2014-12-28,"Branka u Opavy",49.8944435119629,17.8919448852539,"Average","Field Observation","Water","hour",1
"60241","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:799","CHMI-H:VODSTAV",2010-05-30,2014-12-28,"Mnichov",50.1522216796875,17.3747215270996,"Average","Field Observation","Water","hour",1
"60242","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:798","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Kouty nad Desnou",49.9202766418457,17.3536109924316,"Average","Field Observation","Water","hour",1
"60243","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:797","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Velká Štáhle",50.1002769470215,17.1130561828613,"Average","Field Observation","Water","hour",1
"60244","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:795","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Hoštejn",49.8783340454102,16.7638893127441,"Average","Field Observation","Water","hour",1
"60245","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:794","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Velká Bystrice",49.5950012207031,17.3430557250977,"Average","Field Observation","Water","hour",1
"60246","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:793","CHMI-H:VODSTAV",2011-07-23,2015-08-10,"Ústí",49.3061103820801,18.0044441223145,"Average","Field Observation","Water","hour",1
"60247","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:792","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Kelc",49.4730567932129,17.8308334350586,"Average","Field Observation","Water","hour",1
"60248","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:791","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Kokory",49.4972229003906,17.3763885498047,"Average","Field Observation","Water","hour",1
"60249","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:790","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Polkovice",49.3955574035645,17.265832901001,"Average","Field Observation","Water","hour",1
"60250","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:789","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"VD Plumlov",49.4702796936035,17.0419445037842,"Average","Field Observation","Water","hour",1
"60251","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:788","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Stražisko",49.5347213745117,16.9563884735107,"Average","Field Observation","Water","hour",1
"60252","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:787","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Otaslavice",49.3875007629395,17.0725002288818,"Average","Field Observation","Water","hour",1
"60253","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:786","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Prusy",49.4283332824707,17.5174999237061,"Average","Field Observation","Water","hour",1
"60254","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:785","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Vyškov",49.2822227478027,16.9972229003906,"Average","Field Observation","Water","hour",1
"60255","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:784","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Strážnice V",48.9049987792969,17.3452777862549,"Average","Field Observation","Water","hour",1
"60256","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:783","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Velká nad Velickou",48.8761100769043,17.5208339691162,"Average","Field Observation","Water","hour",1
"60257","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:782","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Kyjov",49.0116653442383,17.1230564117432,"Average","Field Observation","Water","hour",1
"60258","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:781","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Velké Pavlovice",48.9077796936035,16.8219451904297,"Average","Field Observation","Water","hour",1
"60259","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:780","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Rychmanov",49.103889465332,16.7644443511963,"Average","Field Observation","Water","hour",1
"60260","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:779","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Brankovice",49.1538887023926,17.1361103057861,"Average","Field Observation","Water","hour",1
"60261","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:778","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Skryje",49.3797225952148,16.3199996948242,"Average","Field Observation","Water","hour",1
"60262","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:777","CHMI-H:VODSTAV",2010-05-30,2015-01-10,"Vranov - Hamry",48.8950004577637,15.8205556869507,"Average","Field Observation","Water","hour",1
"60263","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:776","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Vysocany",48.960277557373,15.6855554580688,"Average","Field Observation","Water","hour",1
"60264","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:775","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Raabs",48.8600006103516,15.489444732666,"Average","Field Observation","Water","hour",1
"60265","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:774","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Schwarzenau",48.7416648864746,15.2597217559814,"Average","Field Observation","Water","hour",1
"60266","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:773","CHMI-H:VODSTAV",2010-05-30,2015-08-10,"Nesmer",49.3199996948242,16.0272216796875,"Average","Field Observation","Water","hour",1
"60267","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:772","CHMI-H:VODSTAV",2010-05-30,2015-01-10,"Dolní Bory",49.422779083252,15.9869441986084,"Average","Field Observation","Water","hour",1
"60268","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:771","CHMI-H:VODSTAV",2010-05-31,2015-08-10,"Brtnice",49.3008346557617,15.6800003051758,"Average","Field Observation","Water","hour",1
"60269","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:770","CHMI-H:VODSTAV",2010-05-31,2015-08-10,"Batelov",49.3141670227051,15.408055305481,"Average","Field Observation","Water","hour",1
"60270","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:763","CHMI-H:VODSTAV",2009-03-03,2015-08-10,"Klikov",48.9051132202148,14.9065523147583,"Average","Field Observation","Water","hour",1
"60271","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:768","CHMI-H:VODSTAV",2009-03-03,2015-08-10,"Pacov",49.4633331298828,15.0238885879517,"Average","Field Observation","Water","hour",1
"60272","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:766","CHMI-H:VODSTAV",2009-03-03,2015-08-10,"Ehrendorf",48.7578620910645,14.9572229385376,"Average","Field Observation","Water","hour",1
"60273","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:765","CHMI-H:VODSTAV",2009-03-03,2015-08-10,"Hoheneich",48.7756767272949,15.0329923629761,"Average","Field Observation","Water","hour",1
"60274","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:764","CHMI-H:VODSTAV",2009-03-03,2015-08-10,"Nová Bystrice",49.0177764892578,15.1061115264893,"Average","Field Observation","Water","hour",1
"60275","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:760","CHMI-H:VODSTAV",2009-03-03,2015-08-10,"Leopoldschlag",48.6186103820801,14.5016670227051,"Average","Field Observation","Water","hour",1
"60276","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:761","CHMI-H:VODSTAV",2009-03-03,2015-08-10,"Spolí",48.7906379699707,14.303729057312,"Average","Field Observation","Water","hour",1
"60277","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:750","CHMI-H:VODSTAV",2009-03-03,2015-08-10,"Srbsko",49.937198638916,14.1330003738403,"Average","Field Observation","Water","hour",1
"60278","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:756","CHMI-H:VODSTAV",2009-03-03,2015-08-10,"Predmír",49.4880981445312,13.7672920227051,"Average","Field Observation","Water","hour",1
"60279","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:758","CHMI-H:VODSTAV",2009-03-03,2015-08-10,"Prachatice",49.0143089294434,14.0065240859985,"Average","Field Observation","Water","hour",1
"60280","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:753","CHMI-H:VODSTAV",2009-03-03,2015-08-10,"Strašice",49.7179107666016,13.7679481506348,"Average","Field Observation","Water","hour",1
"60281","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:755","CHMI-H:VODSTAV",2009-03-03,2015-08-10,"Rokycany - Na Pátku",49.7424926757812,13.5993776321411,"Average","Field Observation","Water","hour",1
"60282","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:742","CHMI-H:VODSTAV",2008-02-28,2015-08-10,"Cakovice",49.4601402282715,15.1738739013672,"Average","Field Observation","Water","hour",1
"60283","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:752","CHMI-H:VODSTAV",2009-03-03,2015-08-10,"Obecnice",49.7149314880371,13.9474716186523,"Average","Field Observation","Water","hour",1
"60284","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:741","CHMI-H:VODSTAV",2008-02-28,2015-08-10,"Podhora",49.9620704650879,12.8139009475708,"Average","Field Observation","Water","hour",1
"60285","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:714","CHMI-H:VODSTAV",2008-01-14,2015-08-10,"Rokycany",49.7464485168457,13.5998601913452,"Average","Field Observation","Water","hour",1
"60286","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:712","CHMI-H:VODSTAV",2007-12-06,2015-08-10,"Zelená Lhota",49.2463264465332,13.164698600769,"Average","Field Observation","Water","hour",1
"60287","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:710","CHMI-H:VODSTAV",2007-12-06,2015-08-10,"Domažlice",49.4452781677246,12.9227781295776,"Average","Field Observation","Water","hour",1
"60288","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:711","CHMI-H:VODSTAV",2007-12-06,2015-08-10,"Jíno",49.5091743469238,13.3056783676147,"Average","Field Observation","Water","hour",1
"60419","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:202","CHMI-H:VODSTAV",2005-03-11,2015-08-10,"Železný Brod",50.6402778625488,15.2769441604614,"Average","Field Observation","Water","hour",1
"60519","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:683","CHMI-H:VODSTAV",2007-11-04,2015-08-10,"Božetice",49.4504890441895,14.4458093643188,"Average","Field Observation","Water","hour",1
"60520","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:681","CHMI-H:VODSTAV",2007-11-04,2015-08-10,"Zadní Porící",49.583179473877,13.9401817321777,"Average","Field Observation","Water","hour",1
"60521","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:682","CHMI-H:VODSTAV",2007-11-04,2015-08-05,"Milevsko",49.4568634033203,14.3668088912964,"Average","Field Observation","Water","hour",1
"60522","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:633","CHMI-H:VODSTAV",2007-09-01,2015-08-10,"Nový Jicín",49.5996284484863,18.0143165588379,"Average","Field Observation","Water","hour",1
"60523","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:632","CHMI-H:VODSTAV",2007-09-01,2014-11-22,"Vidnava",50.3833351135254,17.1666660308838,"Average","Field Observation","Water","hour",1
"60524","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:631","CHMI-H:VODSTAV",2007-09-01,2015-08-10,"Karlovice",50.0975799560547,17.4488353729248,"Average","Field Observation","Water","hour",1
"60525","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:630","CHMI-H:VODSTAV",2007-06-18,2015-08-10,"Zebrzydowice",49.8803443908691,18.6070671081543,"Average","Field Observation","Water","hour",1
"60526","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:629","CHMI-H:VODSTAV",2007-06-18,2015-08-10,"Detmarovice",49.9002914428711,18.4797382354736,"Average","Field Observation","Water","hour",1
"60527","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:628","CHMI-H:VODSTAV",2007-06-18,2015-08-10,"Morávka - Psárky",49.5683364868164,18.5494213104248,"Average","Field Observation","Water","hour",1
"60528","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:627","CHMI-H:VODSTAV",2007-06-18,2015-08-10,"Hradište",49.7283363342285,18.513162612915,"Average","Field Observation","Water","hour",1
"60529","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:626","CHMI-H:VODSTAV",2007-06-18,2015-08-10,"Vresina",49.8290061950684,18.1261920928955,"Average","Field Observation","Water","hour",1
"60530","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:625","CHMI-H:VODSTAV",2007-06-18,2015-08-10,"Radvanice",49.8165588378906,18.3312835693359,"Average","Field Observation","Water","hour",1
"60531","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:624","CHMI-H:VODSTAV",2007-06-18,2014-11-20,"Staré Hamry",49.4577789306641,18.4605560302734,"Average","Field Observation","Water","hour",1
"60532","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:623","CHMI-H:VODSTAV",2007-06-18,2015-08-10,"Celadná",49.5483512878418,18.3420829772949,"Average","Field Observation","Water","hour",1
"60533","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:622","CHMI-H:VODSTAV",2007-06-18,2015-08-10,"Bartošovice",49.6880226135254,18.0406684875488,"Average","Field Observation","Water","hour",1
"60534","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:569","CHMI-H:VODSTAV",2007-05-25,2015-07-28,"Malešov",49.9094200134277,15.2242851257324,"Average","Field Observation","Water","hour",1
"60535","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:585","CHMI-H:VODSTAV",2007-06-22,2014-12-28,"Planany",50.049446105957,15.0177774429321,"Average","Field Observation","Water","hour",1
