"","SiteName","SiteCode","FullSiteCode","Latitude","Longitude","ServCode","ServURL"
"645","KS Bohdalov","412","CHMI-D:412",49.4775543212891,15.8742237091064,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"646","KS Ostrov nad Oslavou","413","CHMI-D:413",49.494312286377,15.97190284729,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"647","KS Jeseník","414","CHMI-D:414",50.2385559082031,17.206184387207,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"648","KS Ovcárna","415","CHMI-D:415",50.0705604553223,17.2388954162598,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"649","KS Cvilín","416","CHMI-D:416",50.0944671630859,17.7155075073242,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"650","KS Slezská Harta","417","CHMI-D:417",49.8893737792969,17.5836143493652,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"651","KS Kružberk","418","CHMI-D:418",49.8222923278809,17.6631050109863,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"652","Opava","419","CHMI-D:419",49.9305534362793,17.8783321380615,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"653","Praha Ruzyne","42","CHMI-D:42",50.1008338928223,14.2577781677246,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"654","Odry","420","CHMI-D:420",49.6655540466309,17.8397216796875,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"655","Hostašovice","421","CHMI-D:421",49.5332641601562,18.0172805786133,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"656","Šance","422","CHMI-D:422",49.5116844177246,18.4178447723389,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"657","Morávka","423","CHMI-D:423",49.583423614502,18.5365123748779,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"658","Jablunkov","424","CHMI-D:424",49.595832824707,18.7433338165283,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"659","Terlicko","425","CHMI-D:425",49.7739105224609,18.5175151824951,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"660","Žermanice","426","CHMI-D:426",49.7325744628906,18.4452629089355,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"661","Olešná","427","CHMI-D:427",49.6646499633789,18.3195838928223,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"662","Petrvald","428","CHMI-D:428",49.7125015258789,18.1558322906494,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"663","Svinov","429","CHMI-D:429",49.820556640625,18.2188892364502,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"664","Stankov","43","CHMI-D:43",49.5530548095703,13.0688886642456,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"665","Bohumín","430","CHMI-D:430",49.9197235107422,18.3455562591553,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"666","LG Svahy - Trebel","431","CHMI-D:431",49.8269462585449,12.8408336639404,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"667","VD Ceské Údolí","432","CHMI-D:432",49.7177772521973,13.3663892745972,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"668","Horovice","433","CHMI-D:433",49.8413887023926,13.9049997329712,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"669","Radíc","434","CHMI-D:434",49.7158317565918,14.4169445037842,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"670","Varvažov","435","CHMI-D:435",49.439998626709,14.1297225952148,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"671","Bavorov","436","CHMI-D:436",49.1236114501953,14.0827779769897,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"672","Podedvorský Mlýn","437","CHMI-D:437",49.0355567932129,13.9538888931274,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"673","Blanický Mlýn","438","CHMI-D:438",48.9558334350586,13.9399995803833,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"674","Rejštejn","439","CHMI-D:439",49.1405563354492,13.5113887786865,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"675","Plzen-Bolevec","44","CHMI-D:44",49.787223815918,13.3877773284912,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"676","Stodulky","440","CHMI-D:440",49.1177787780762,13.426944732666,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"677","Pašínovice","441","CHMI-D:441",48.8780555725098,14.5266666412354,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"678","Brezí","442","CHMI-D:442",48.9180564880371,14.4319448471069,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"679","Ceský Krumlov","443","CHMI-D:443",48.8136100769043,14.3155555725098,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"680","Záton","444","CHMI-D:444",48.727222442627,14.3383331298828,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"681","Cerný Kríž","445","CHMI-D:445",48.8608322143555,13.8572225570679,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"682","Hamr","446","CHMI-D:446",49.1580543518066,14.7613887786865,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"683","Rodvínov","447","CHMI-D:447",49.1719436645508,15.0574998855591,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"684","Nová Ves","448","CHMI-D:448",48.8081970214844,14.9388751983643,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"685","Libež","449","CHMI-D:449",49.758861541748,14.9147243499756,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"686","Praha Libuš","45","CHMI-D:45",50.0083351135254,14.448055267334,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"687","Mírovka","450","CHMI-D:450",49.5816650390625,15.6194448471069,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"688","Soutice","451","CHMI-D:451",49.7319450378418,15.0569448471069,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"689","Lounovice pod Blaníkem","452","CHMI-D:452",49.6208343505859,14.8413887023926,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"690","Cervená Recice","453","CHMI-D:453",49.5276718139648,15.1748456954956,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"691","Milotice","454","CHMI-D:454",49.5001945495605,15.2792263031006,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"692","Ždírec","455","CHMI-D:455",49.5538902282715,13.5769443511963,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"693","Hrádek u R.","456","CHMI-D:456",49.714168548584,13.6622219085693,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"694","Liblín","457","CHMI-D:457",49.9166679382324,13.5438890457153,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"695","LG Beroun","458","CHMI-D:458",49.9566650390625,14.0672225952148,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"696","Radonice","459","CHMI-D:459",49.7889175415039,14.9327869415283,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"697","Praha - Kbely","46","CHMI-D:46",50.1216659545898,14.5424995422363,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"698","Svetlá nad Sázavou","460","CHMI-D:460",49.6669425964355,15.4069442749023,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"699","Predlánce","461","CHMI-D:461",50.9711112976074,15.0355558395386,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"700","Dolní Štepanice","462","CHMI-D:462",50.6375007629395,15.5194444656372,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"701","Plavy","463","CHMI-D:463",50.7033729553223,15.3215847015381,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"702","VD Souš","464","CHMI-D:464",50.789722442627,15.3172225952148,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"703","Dolní Sytová","465","CHMI-D:465",50.625,15.4425001144409,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"704","LG Mníšek","466","CHMI-D:466",50.8323593139648,15.0520296096802,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"705","Rohoznice","467","CHMI-D:467",50.3897972106934,15.698917388916,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"706","Bílek","468","CHMI-D:468",49.7044448852539,15.7319440841675,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"707","Svídnice","469","CHMI-D:469",49.8819427490234,15.8125,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"708","Milešovka","47","CHMI-D:47",50.5547218322754,13.9313888549805,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"709","Premilov","470","CHMI-D:470",49.8042449951172,15.695161819458,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"710","VD Hamry","471","CHMI-D:471",49.7383346557617,15.9144439697266,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"711","Litomyšl","472","CHMI-D:472",49.873462677002,16.3074741363525,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"712","LG Brod","473","CHMI-D:473",50.3878707885742,15.9091281890869,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"713","VD Les Království","474","CHMI-D:474",50.4550018310547,15.7736110687256,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"714","Horní Lánov","475","CHMI-D:475",50.6363906860352,15.6611099243164,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"715","VD Labská","476","CHMI-D:476",50.7111129760742,15.5866670608521,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"716","Špindleruv Mlýn","477","CHMI-D:477",50.7238883972168,15.6033334732056,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"717","Hronov","478","CHMI-D:478",50.4836120605469,16.1827774047852,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"718","Rychnov nad Knežnou","479","CHMI-D:479",50.1725006103516,16.2683334350586,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"719","Karlovy Vary","48","CHMI-D:48",50.2019424438477,12.9130563735962,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"720","Jedlová","480","CHMI-D:480",50.2916679382324,16.3452777862549,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"721","Nekor","481","CHMI-D:481",50.0658340454102,16.5441665649414,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"722","Orlické Záhorí","482","CHMI-D:482",50.3113899230957,16.4280548095703,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"723","Lichkov","483","CHMI-D:483",50.0970497131348,16.6757621765137,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"724","Trebovice","484","CHMI-D:484",49.8576889038086,16.5031585693359,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"725","VD Jesenice","485","CHMI-D:485",50.0851020812988,12.4793262481689,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"726","Kraslice","486","CHMI-D:486",50.3163871765137,12.5186109542847,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"727","Citice","487","CHMI-D:487",50.174446105957,12.6213884353638,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"728","Teplicka","488","CHMI-D:488",50.1533317565918,12.8488893508911,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"729","Ostrov","489","CHMI-D:489",50.3041648864746,12.9402780532837,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"730","Cheb","49","CHMI-D:49",50.0685997009277,12.3910999298096,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"731","Klášterec nad Ohrí","490","CHMI-D:490",50.3839950561523,13.1810159683228,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"732","Stranná","491","CHMI-D:491",50.3683929443359,13.4445772171021,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"733","LG Žatec","492","CHMI-D:492",50.3369445800781,13.5424995422363,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"734","Tretí Mlýn","493","CHMI-D:493",50.4994430541992,13.3325004577637,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"735","Mimon","494","CHMI-D:494",50.6549987792969,14.6469440460205,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"736","Stráž pod Ralskem","495","CHMI-D:495",50.7033348083496,14.8083333969116,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"737","Zákupy","496","CHMI-D:496",50.6869430541992,14.6576547622681,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"738","Srbská Kamenice","497","CHMI-D:497",50.8144454956055,14.3533334732056,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"739","Varnsdorf","498","CHMI-D:498",50.9138870239258,14.6225004196167,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"740","Stará Role","499","CHMI-D:499",50.2488899230957,12.8222217559814,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"741","Rokytnice v O. h.","5","CHMI-D:5",50.1644325256348,16.4602584838867,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"742","Smolnice","50","CHMI-D:50",50.3083343505859,13.8566665649414,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"743","Ceská Lípa","500","CHMI-D:500",50.6911125183105,14.5424995422363,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"744","Šumperk","501","CHMI-D:501",49.9580574035645,16.9716663360596,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"745","Jindrichov","502","CHMI-D:502",50.0949249267578,16.9808921813965,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"746","Jemnice","503","CHMI-D:503",49.0172233581543,15.5805559158325,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"747","VD Znojmo","504","CHMI-D:504",48.8544425964355,16.0444450378418,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"748","Hevlín","505","CHMI-D:505",48.7438011169434,16.3809242248535,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"749","Hrušovany nad Jevišovkou","506","CHMI-D:506",48.8244552612305,16.4070091247559,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"750","Pribice","507","CHMI-D:507",48.9650688171387,16.5591773986816,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"751","Moravský Krumlov","508","CHMI-D:508",49.0516662597656,16.3077774047852,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"752","VD Mohelno","509","CHMI-D:509",49.1033325195312,16.1849994659424,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"753","Tušimice","51","CHMI-D:51",50.3763885498047,13.3280553817749,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"754","Dvorce","510","CHMI-D:510",49.3824996948242,15.5041666030884,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"755","Velké Mezirící","511","CHMI-D:511",49.353889465332,16.0086116790771,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"756","Baliny","512","CHMI-D:512",49.339168548584,15.9624996185303,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"757","VD Mostište","513","CHMI-D:513",49.3946495056152,16.0149078369141,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"758","Brno - Porící","514","CHMI-D:514",49.1863899230957,16.5938892364502,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"759","VD Vír","515","CHMI-D:515",49.5427780151367,16.3391666412354,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"760","Borovnice","516","CHMI-D:516",49.6710090637207,16.2016220092773,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"761","Jimramov","517","CHMI-D:517",49.6366157531738,16.2166481018066,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"762","Letovice","518","CHMI-D:518",49.5302772521973,16.5827770233154,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"763","Ladná","519","CHMI-D:519",48.804443359375,16.8552780151367,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"764","Lysá hora","52","CHMI-D:52",49.5461120605469,18.4477787017822,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"765","Lanžhot","520","CHMI-D:520",48.6875,16.9905548095703,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"766","Vizovice","521","CHMI-D:521",49.2230567932129,17.8438892364502,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"767","VD Slušovice","522","CHMI-D:522",49.2687568664551,17.8053493499756,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"768","Jarcová","523","CHMI-D:523",49.4449996948242,17.97194480896,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"769","Vedlice","524","CHMI-D:524",50.5260353088379,14.3440065383911,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"770","Kristiánov","525","CHMI-D:525",50.8091659545898,15.1841669082642,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"771","Jezdecká","526","CHMI-D:526",50.8074989318848,15.2930555343628,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"772","Vlkonice","527","CHMI-D:527",49.3022003173828,13.5896997451782,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"773","Polom","528","CHMI-D:528",50.3505554199219,16.3225002288818,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"774","Dvoracky","529","CHMI-D:529",50.7480545043945,15.5116662979126,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"775","Cervená u Libavé","53","CHMI-D:53",49.7775001525879,17.5419445037842,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"776","Pomezní Boudy","530","CHMI-D:530",50.7469444274902,15.8227777481079,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"777","Hojsova Stráž","531","CHMI-D:531",49.2088890075684,13.1988887786865,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"778","Jizerka","532","CHMI-D:532",50.8227767944336,15.3341665267944,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"779","Šindelová (Obora)","533","CHMI-D:533",50.3183326721191,12.597222328186,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"780","Králíky","534","CHMI-D:534",50.081111907959,16.7691669464111,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"781","Ceská Kubice","535","CHMI-D:535",49.3672218322754,12.8602781295776,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"782","Becov n. T.","536","CHMI-D:536",50.0822219848633,12.8377780914307,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"783","Broumov","538","CHMI-D:538",50.6041679382324,16.3333339691162,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"784","Terešov","539","CHMI-D:539",49.9022216796875,13.7086114883423,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"785","Svetlá Hora","54","CHMI-D:54",50.031665802002,17.397777557373,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"786","Slatina nad Zdobnicí","540","CHMI-D:540",50.1372222900391,16.3883323669434,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"787","Strání","541","CHMI-D:541",48.9028015136719,17.707799911499,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"788","Rokycany","542","CHMI-D:542",49.7372016906738,13.582799911499,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"789","Praha - Karlov","543","CHMI-D:543",50.0675010681152,14.4186115264893,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"790","Ondrejov","544","CHMI-D:544",49.910831451416,14.7811107635498,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"791","Semcice","545","CHMI-D:545",50.7400016784668,14.2994441986084,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"792","Rež","546","CHMI-D:546",50.1747016906738,14.3663997650146,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"793","Neumetely","547","CHMI-D:547",49.8530540466309,14.0372219085693,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"794","Nedrahovice - Rudolec","548","CHMI-D:548",49.6319427490234,14.4422225952148,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"795","Mladá Vožice","549","CHMI-D:549",49.5374984741211,14.8083000183105,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"796","Jeseník","55","CHMI-D:55",50.216667175293,17.216667175293,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"797","Lomnice nad Popelkou","550","CHMI-D:550",50.5383338928223,15.3800001144409,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"798","Štoky","551","CHMI-D:551",49.4983329772949,15.5874996185303,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"799","Príbram","552","CHMI-D:552",49.6946983337402,14.022500038147,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"800","Vysoké nad Jizerou","553","CHMI-D:553",50.6869430541992,15.4033336639404,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"801","Lány","554","CHMI-D:554",50.1166648864746,13.9499998092651,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"802","Ceský Dub - Modlibohov","555","CHMI-D:555",50.6855545043945,14.9805555343628,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"803","Sovolusky","556","CHMI-D:556",50.0945129394531,13.0716991424561,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"804","Mýto","557","CHMI-D:557",49.7997207641602,12.5717334747314,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"805","Lány-Mestecko","558","CHMI-D:558",50.082893371582,13.9023666381836,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"806","Lány-Belec","559","CHMI-D:559",50.0777015686035,13.9400539398193,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
